4.000000000000000000e+00,7.439999999999999947e-01
5.000000000000000000e+00,9.529600000000001403e-01
6.000000000000000000e+00,1.289555555555555566e+00
7.000000000000000000e+00,1.592979591836734654e+00
8.000000000000000000e+00,1.947375000000000078e+00
9.000000000000000000e+00,2.068740740740740769e+00
1.000000000000000000e+01,2.428399999999999892e+00
2.000000000000000000e+01,6.456380000000000230e+00
3.000000000000000000e+01,1.061019555555555449e+01
4.000000000000000000e+01,1.580139999999999922e+01
5.000000000000000000e+01,2.082359359999999882e+01
6.000000000000000000e+01,2.855481999999999942e+01
7.000000000000000000e+01,3.470598040816326346e+01
8.000000000000000000e+01,3.841067250000000399e+01
9.000000000000000000e+01,4.548833481481482011e+01
1.000000000000000000e+02,5.667336799999999641e+01
2.000000000000000000e+02,1.330273315999999966e+02
3.000000000000000000e+02,2.212302300444444541e+02
4.000000000000000000e+02,3.233793900000000008e+02
5.000000000000000000e+02,4.359051885760000573e+02
6.000000000000000000e+02,5.344317390000001069e+02
7.000000000000000000e+02,6.806761490285713307e+02
8.000000000000000000e+02,8.434986969874998977e+02
9.000000000000000000e+02,9.790525075950616838e+02
1.000000000000000000e+03,1.142431247768000048e+03
2.000000000000000000e+03,2.983547512298000129e+03
3.000000000000000000e+03,5.293131500593777673e+03
4.000000000000000000e+03,8.151873796799000047e+03
5.000000000000000000e+03,1.078528070604447930e+04
6.000000000000000000e+03,1.480827878054577741e+04
7.000000000000000000e+03,1.866752332229861349e+04
8.000000000000000000e+03,2.372760582960400643e+04
9.000000000000000000e+03,2.762348760227881212e+04
1.000000000000000000e+04,3.250988022250447830e+04
2.000000000000000000e+04,1.030380942825750099e+05
3.000000000000000000e+04,2.098181522572022805e+05
4.000000000000000000e+04,3.482523006009876844e+05
5.000000000000000000e+04,5.338840890430212021e+05
6.000000000000000000e+04,7.459460414531872375e+05
7.000000000000000000e+04,9.933859315015294123e+05
8.000000000000000000e+04,1.272292424165902194e+06
9.000000000000000000e+04,1.586422880266014254e+06
